ID,firstName,lastName,rank_code,spaceship_ID,starDustCollection,traveledDistance,birthDay,lang_code,originPlanet_ID,email,createdAt,createdBy,modifiedAt,modifiedBy
31304866-762f-44af-bdd8-6166495f615f,Nova,Mccarthy,junior,28668813-b7c7-4b36-9666-ab30cbd9cd16,100,80285.02,2021-02-24,hu,13355817-fdde-41b3-9826-a3b9703ac933,Nova.Mccarthy@aldiiisey.com,2021-07-11T23:00:00.000Z,createdBy.imyzm@example.net,2009-07-13T23:00:00.000Z,modifiedBy.imyzm@aldiiisey.com
31304867-8d45-4d0a-99ba-78a1b2a94ccb,Xenon,Ojunior,junior,28668814-c044-4b3e-a943-75ba8f9c3aa0,71,70916.21,2023-09-22,hu,13355817-fdde-41b3-9826-a3b9703ac933,Xenon.Ojunior@aldiiisey.com,2018-07-26T23:00:00.000Z,createdBy.imyzn@aldiiisey.com,2018-10-14T23:00:00.000Z,modifiedBy.imyzn@aldiiisey.com
31304868-e1cd-4bb4-9623-09f1f1f5cd4b,Tide,Jacobs,junior,28668815-0eb1-45b9-ad58-65ff8690be4b,60,69129.14,2014-08-03,hu,13355817-fdde-41b3-9826-a3b9703ac933,Tide.Jacobs@aldiiisey.com,2022-11-01T23:00:00.000Z,createdBy.imyzo@example.org,2018-06-13T23:00:00.000Z,modifiedBy.imyzo@aldiiisey.com
31304869-ff7b-42f1-9148-2ebf862ab228,Flicker,Steele,junior,28668816-32c6-44b4-a47d-10c2128185de,62,99415.8,2021-03-09,hu,13355817-fdde-41b3-9826-a3b9703ac933,Flicker.Steele@aldiiisey.com,2016-06-15T23:00:00.000Z,createdBy.imyzp@example.org,2012-05-07T23:00:00.000Z,modifiedBy.imyzp@example.net
31304870-97be-4e06-8673-936301503767,Zoe,Bailey,junior,28668817-b787-45b7-835c-da9024e5bf27,91,94222.8,2001-02-21,hu,13355817-fdde-41b3-9826-a3b9703ac933,Zoe.Bailey@aldiiisey.com,2002-04-03T23:00:00.000Z,createdBy.imyzq@example.net,2019-05-30T23:00:00.000Z,modifiedBy.imyzq@example.org
31304871-924a-461a-b56a-c28082e5cddf,Quest,Fletcher,junior,28668818-75fa-4a06-881b-7e8f285dffc8,81,7249.22,2020-10-20,hu,13355817-fdde-41b3-9826-a3b9703ac933,Quest.Fletcher@aldiiisey.com,2000-03-06T23:00:00.000Z,createdBy.imyzr@example.org,2010-05-02T23:00:00.000Z,modifiedBy.imyzr@aldiiisey.com
31304872-4004-4bd8-ac3e-c643f510d63e,Helix,Hanson,junior,28668819-b147-43ed-ac33-9eb8f99f15dd,60,58842.64,2013-10-10,hu,13355817-fdde-41b3-9826-a3b9703ac933,Helix.Hanson@aldiiisey.com,2003-08-17T23:00:00.000Z,createdBy.imyzs@example.org,2009-04-29T23:00:00.000Z,modifiedBy.imyzs@example.net
31304873-6c20-4fb6-9263-49458570c0d0,Zara,Higgins,junior,28668820-e998-444b-a22c-ef1738c566a0,85,43513.13,2003-11-23,hu,13355817-fdde-41b3-9826-a3b9703ac933,Zara.Higgins@aldiiisey.com,2010-11-10T23:00:00.000Z,createdBy.imyzt@example.net,2012-08-15T23:00:00.000Z,modifiedBy.imyzt@example.net
31304874-102c-4199-b7d0-e0906443dbd9,Drake,Cox,junior,28668825-fd54-45ed-8cbd-a4b7adda88f4,79,96.81,2016-01-16,hu,13355817-fdde-41b3-9826-a3b9703ac933,Drake.Cox@aldiiisey.com,2005-03-24T23:00:00.000Z,createdBy.imyzu@example.org,2019-03-11T23:00:00.000Z,modifiedBy.imyzu@example.org
31304875-d2b4-4315-821d-1d8a0a91b86f,Parker,Foster,junior,28668826-7e26-481b-bccf-add0afa493ce,51,26072.84,2023-07-01,hu,13355817-fdde-41b3-9826-a3b9703ac933,Parker.Foster@aldiiisey.com,2023-10-29T23:00:00.000Z,createdBy.imyzv@example.org,2003-02-18T23:00:00.000Z,modifiedBy.imyzv@example.org
31304876-7a26-4776-896a-7ebe5037b76a,Jett,Simmons,junior,28668827-cbf1-46d8-9480-a2cd3b7fd370,15,13125.9,2002-11-22,hu,13355817-fdde-41b3-9826-a3b9703ac933,Jett.Simmons@aldiiisey.com,2003-08-22T23:00:00.000Z,createdBy.imyzw@example.org,2001-12-04T23:00:00.000Z,modifiedBy.imyzw@example.org
31304877-b008-4905-ad47-8c399b044a0b,Vortex,Black,junior,28668828-18e6-4a5c-b226-c84b1085ecb9,62,27439.32,2012-08-21,hu,13355817-fdde-41b3-9826-a3b9703ac933,Vortex.Black@aldiiisey.com,2001-09-03T23:00:00.000Z,createdBy.imyzx@example.org,2016-06-14T23:00:00.000Z,modifiedBy.imyzx@example.org
31304878-f31c-4d83-8440-f46f9b98fdac,Nathan,Greene,junior,28668829-4ebd-474d-9f84-75009100d532,11,59101.06,2012-02-16,hu,13355817-fdde-41b3-9826-a3b9703ac933,Nathan.Greene@aldiiisey.com,2003-07-06T23:00:00.000Z,createdBy.imyzy@example.net,2006-06-23T23:00:00.000Z,modifiedBy.imyzy@aldiiisey.com
31304879-39a5-4bc9-b98a-ee67e01f980d,Madison,Wells,junior,28668806-9613-4716-bbcd-d08849a95869,74,66942.82,2013-06-05,hu,13355817-fdde-41b3-9826-a3b9703ac933,Madison.Wells@aldiiisey.com,2022-12-11T23:00:00.000Z,createdBy.imyzz@example.org,2012-08-17T23:00:00.000Z,modifiedBy.imyzz@example.org
31304880-1997-49a0-99cf-ecf1df2432bf,Sienna,Higgins,junior,28668807-88b9-4236-bba9-2a41f6efdd28,27,79356.29,2008-08-07,hu,13355817-fdde-41b3-9826-a3b9703ac933,Sienna.Higgins@aldiiisey.com,2005-04-11T23:00:00.000Z,createdBy.imz00@aldiiisey.com,2009-07-01T23:00:00.000Z,modifiedBy.imz00@example.org
31304881-69be-403e-aa33-e59ea59d0e48,Cascade,Mitchell,junior,28668808-a798-4da0-9658-20dab211ea36,39,94082.55,2015-06-30,hu,13355817-fdde-41b3-9826-a3b9703ac933,Cascade.Mitchell@aldiiisey.com,2009-10-05T23:00:00.000Z,createdBy.imz01@example.org,2012-04-16T23:00:00.000Z,modifiedBy.imz01@example.org
31304882-b504-430c-b263-ddc842888064,Blaze,Fisher,junior,28668809-c653-4339-a60e-49757680dbb6,38,42329.04,2020-07-30,hu,13355817-fdde-41b3-9826-a3b9703ac933,Blaze.Fisher@aldiiisey.com,2019-12-23T23:00:00.000Z,createdBy.imz02@example.net,2022-02-28T23:00:00.000Z,modifiedBy.imz02@aldiiisey.com
31304883-7c1b-4669-955e-e68f5ba023ae,Luna,Quinn,junior,28668810-18c0-4f3b-a3ab-ae635717e3b1,77,47730.27,2005-06-25,hu,13355817-fdde-41b3-9826-a3b9703ac933,Luna.Quinn@aldiiisey.com,2019-10-13T23:00:00.000Z,createdBy.imz03@aldiiisey.com,2021-02-01T23:00:00.000Z,modifiedBy.imz03@example.org
31304884-ae30-452f-b266-ad96d39587a8,Luxe,Price,junior,28668811-3231-4b42-a94c-2d63ffc2244f,35,64083.8,2023-04-10,hu,13355817-fdde-41b3-9826-a3b9703ac933,Luxe.Price@aldiiisey.com,2012-11-18T23:00:00.000Z,createdBy.imz04@example.org,2010-08-13T23:00:00.000Z,modifiedBy.imz04@example.net
31304885-1b1a-4ddd-a13f-dcc5f1e37fe6,Vortex,Lowe,junior,28668812-d1d2-4d3a-9e4a-ee7ed1c830d1,85,53606.84,2001-06-23,hu,13355817-fdde-41b3-9826-a3b9703ac933,Vortex.Lowe@aldiiisey.com,2000-07-21T23:00:00.000Z,createdBy.imz05@aldiiisey.com,2006-11-09T23:00:00.000Z,modifiedBy.imz05@example.org
31304886-80f0-4300-9db3-3f0de7490c52,Lily,Brown,junior,28668813-b7c7-4b36-9666-ab30cbd9cd16,11,82291.63,2005-05-19,hu,13355817-fdde-41b3-9826-a3b9703ac933,Lily.Brown@aldiiisey.com,2017-01-04T23:00:00.000Z,createdBy.imz06@aldiiisey.com,2009-02-18T23:00:00.000Z,modifiedBy.imz06@aldiiisey.com
31304887-8ccf-416d-84c9-1f4e20eb7d2a,Aurora,Kramer,junior,28668814-c044-4b3e-a943-75ba8f9c3aa0,95,42184.52,2006-01-27,hu,13355817-fdde-41b3-9826-a3b9703ac933,Aurora.Kramer@aldiiisey.com,2005-02-08T23:00:00.000Z,createdBy.imz07@example.net,2000-08-10T23:00:00.000Z,modifiedBy.imz07@example.org
31304888-bc28-4445-a478-a17b59674859,Elizabeth,Smith,junior,28668815-0eb1-45b9-ad58-65ff8690be4b,18,2363.95,2019-06-14,hu,13355817-fdde-41b3-9826-a3b9703ac933,Elizabeth.Smith@aldiiisey.com,2016-07-13T23:00:00.000Z,createdBy.imz08@example.net,2022-01-23T23:00:00.000Z,modifiedBy.imz08@example.org
31304889-c4e2-4393-a81d-8fa35bc0a136,Drake,Walker,junior,28668816-32c6-44b4-a47d-10c2128185de,94,34394.13,2014-12-01,hu,13355817-fdde-41b3-9826-a3b9703ac933,Drake.Walker@aldiiisey.com,2003-07-27T23:00:00.000Z,createdBy.imz09@example.org,2014-05-30T23:00:00.000Z,modifiedBy.imz09@aldiiisey.com
31304890-f81c-4971-b8dd-39150bec92da,Nova,Yang,junior,28668817-b787-45b7-835c-da9024e5bf27,43,16155.96,2016-03-30,hu,13355817-fdde-41b3-9826-a3b9703ac933,Nova.Yang@aldiiisey.com,2021-07-21T23:00:00.000Z,createdBy.imz0a@example.net,2001-01-01T23:00:00.000Z,modifiedBy.imz0a@example.org
31304891-e010-49d9-963f-d860754511a0,Drake,Nicholson,junior,28668818-75fa-4a06-881b-7e8f285dffc8,14,4881.15,2004-05-08,hu,13355817-fdde-41b3-9826-a3b9703ac933,Drake.Nicholson@aldiiisey.com,2012-05-14T23:00:00.000Z,createdBy.imz0b@example.org,2017-06-14T23:00:00.000Z,modifiedBy.imz0b@example.org
31304892-273b-47e7-aae4-cec96e8da693,Kaleido,Yoder,junior,28668819-b147-43ed-ac33-9eb8f99f15dd,12,95067.77,2017-09-17,hu,13355817-fdde-41b3-9826-a3b9703ac933,Kaleido.Yoder@aldiiisey.com,2006-08-04T23:00:00.000Z,createdBy.imz0c@aldiiisey.com,2011-05-30T23:00:00.000Z,modifiedBy.imz0c@example.net
31304893-6f59-4e93-bc5d-17e21e73e7c7,Onyx,Jacobson,junior,28668820-e998-444b-a22c-ef1738c566a0,66,26787.73,2009-03-13,hu,13355817-fdde-41b3-9826-a3b9703ac933,Onyx.Jacobson@aldiiisey.com,2017-11-02T23:00:00.000Z,createdBy.imz0d@aldiiisey.com,2004-07-23T23:00:00.000Z,modifiedBy.imz0d@example.net
31304894-d68e-4069-bf64-915fd0415289,Kaleido,Rivera,junior,28668825-fd54-45ed-8cbd-a4b7adda88f4,13,85999.94,2016-01-24,hu,13355817-fdde-41b3-9826-a3b9703ac933,Kaleido.Rivera@aldiiisey.com,2018-11-14T23:00:00.000Z,createdBy.imz0e@example.org,2013-07-01T23:00:00.000Z,modifiedBy.imz0e@aldiiisey.com
31304895-3297-4f92-bb63-24bf0267b89e,Isabella,Washington,junior,28668826-7e26-481b-bccf-add0afa493ce,54,59362.35,2019-12-01,hu,13355817-fdde-41b3-9826-a3b9703ac933,Isabella.Washington@aldiiisey.com,2012-07-11T23:00:00.000Z,createdBy.imz0f@example.org,2003-02-16T23:00:00.000Z,modifiedBy.imz0f@aldiiisey.com
31304896-6b1b-4fb7-ba96-9c30ea52f576,Lunar,Hayes,junior,28668827-cbf1-46d8-9480-a2cd3b7fd370,82,80912.35,2013-12-06,hu,13355817-fdde-41b3-9826-a3b9703ac933,Lunar.Hayes@aldiiisey.com,2018-12-24T23:00:00.000Z,createdBy.imz0g@example.net,2007-05-05T23:00:00.000Z,modifiedBy.imz0g@aldiiisey.com
31304897-e382-4ffd-bd39-17e64767b8c9,Willow,Brown,junior,28668828-18e6-4a5c-b226-c84b1085ecb9,69,89554.3,2013-02-03,hu,13355817-fdde-41b3-9826-a3b9703ac933,Willow.Brown@aldiiisey.com,2004-06-01T23:00:00.000Z,createdBy.imz0h@example.org,2004-09-16T23:00:00.000Z,modifiedBy.imz0h@aldiiisey.com
31304898-c1f0-49e9-905b-f680c7e86399,Vance,Hill,junior,28668829-4ebd-474d-9f84-75009100d532,86,7544.84,2012-05-13,hu,13355817-fdde-41b3-9826-a3b9703ac933,Vance.Hill@aldiiisey.com,2023-10-09T23:00:00.000Z,createdBy.imz0i@example.net,2009-02-05T23:00:00.000Z,modifiedBy.imz0i@aldiiisey.com
31304899-e664-4fec-a40c-4a405b992e61,Grace,Higgins,candidate,28668806-9613-4716-bbcd-d08849a95869,88,58730.26,2016-03-10,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Grace.Higgins@aldiiisey.com,2020-06-29T23:00:00.000Z,createdBy.imz0j@example.net,2020-08-26T23:00:00.000Z,modifiedBy.imz0j@example.org
31304900-2175-46d7-a46e-ddddde5e854d,Xenith,Zheng,candidate,28668807-88b9-4236-bba9-2a41f6efdd28,18,37150.54,2022-01-20,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Xenith.Zheng@aldiiisey.com,2000-08-09T23:00:00.000Z,createdBy.imz0k@example.net,2022-10-14T23:00:00.000Z,modifiedBy.imz0k@aldiiisey.com
31304901-7ba9-43d1-a01b-8b356ec8abec,Wren,Santiago,candidate,28668808-a798-4da0-9658-20dab211ea36,100,19230.5,2021-06-28,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Wren.Santiago@aldiiisey.com,2007-04-26T23:00:00.000Z,createdBy.imz0l@example.org,2013-09-29T23:00:00.000Z,modifiedBy.imz0l@example.org
31304902-e8a4-4acc-bc25-a9f538162f61,Orbit,Gibson,candidate,28668809-c653-4339-a60e-49757680dbb6,60,74734.17,2009-12-20,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Orbit.Gibson@aldiiisey.com,2007-12-29T23:00:00.000Z,createdBy.imz0m@example.net,2007-08-19T23:00:00.000Z,modifiedBy.imz0m@aldiiisey.com
31304903-5aeb-40c8-94d5-90c44ccb7336,Sage,Zimmer,candidate,28668810-18c0-4f3b-a3ab-ae635717e3b1,9,43815.56,2014-04-06,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Sage.Zimmer@aldiiisey.com,2010-08-26T23:00:00.000Z,createdBy.imz0n@example.net,2013-04-21T23:00:00.000Z,modifiedBy.imz0n@aldiiisey.com
31304904-3f3d-4b8e-b0d0-a34258089cc5,Kinetic,Ferguson,candidate,28668811-3231-4b42-a94c-2d63ffc2244f,71,38651.84,2017-05-30,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Kinetic.Ferguson@aldiiisey.com,2016-11-16T23:00:00.000Z,createdBy.imz0o@example.net,2017-06-28T23:00:00.000Z,modifiedBy.imz0o@example.net
31304905-b500-4abe-bb6e-85c8dfbaffa0,Jett,Mcdonald,candidate,28668812-d1d2-4d3a-9e4a-ee7ed1c830d1,75,79721.71,2010-01-08,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Jett.Mcdonald@aldiiisey.com,2010-12-07T23:00:00.000Z,createdBy.imz0p@example.org,2014-05-21T23:00:00.000Z,modifiedBy.imz0p@example.org
31304906-5f14-4155-bd65-713b4e4651da,Ethan,Larson,candidate,28668813-b7c7-4b36-9666-ab30cbd9cd16,71,37847.69,2009-02-05,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Ethan.Larson@aldiiisey.com,2016-10-05T23:00:00.000Z,createdBy.imz0q@example.org,2020-05-20T23:00:00.000Z,modifiedBy.imz0q@example.net
31304907-fd5d-4ff2-9e6c-eed72ad7711c,Leah,Jacobs,candidate,28668814-c044-4b3e-a943-75ba8f9c3aa0,0,56973.97,2009-03-04,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Leah.Jacobs@aldiiisey.com,2015-03-06T23:00:00.000Z,createdBy.imz0r@example.org,2021-01-18T23:00:00.000Z,modifiedBy.imz0r@example.org
31304908-ab62-473b-a87d-233021e99f55,Xenial,Tucker,candidate,28668815-0eb1-45b9-ad58-65ff8690be4b,27,94146.62,2007-01-13,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Xenial.Tucker@aldiiisey.com,2020-11-05T23:00:00.000Z,createdBy.imz0s@example.net,2001-01-31T23:00:00.000Z,modifiedBy.imz0s@aldiiisey.com
31304909-3421-4e55-ba48-7e392d14d6cc,Mirage,Jacobs,candidate,28668816-32c6-44b4-a47d-10c2128185de,45,83492.79,2005-04-30,hu,14708055-6547-455d-a238-532c31e09615,Mirage.Jacobs@aldiiisey.com,2014-06-04T23:00:00.000Z,createdBy.imz0t@example.org,2008-09-29T23:00:00.000Z,modifiedBy.imz0t@example.org
31304910-930b-42e7-99eb-3c128774ecbb,Flux,Vinson,candidate,28668817-b787-45b7-835c-da9024e5bf27,31,74337.96,2000-10-13,hu,14708055-6547-455d-a238-532c31e09615,Flux.Vinson@aldiiisey.com,2021-04-03T23:00:00.000Z,createdBy.imz0u@example.net,2019-01-16T23:00:00.000Z,modifiedBy.imz0u@example.org
31304911-fefc-44b2-94e3-db4acbec9190,Kineti,Underwood,candidate,28668818-75fa-4a06-881b-7e8f285dffc8,26,98039.38,2015-04-16,hu,14708055-6547-455d-a238-532c31e09615,Kineti.Underwood@aldiiisey.com,2016-08-04T23:00:00.000Z,createdBy.imz0v@example.org,2011-09-04T23:00:00.000Z,modifiedBy.imz0v@example.org
31304912-0a67-4fcb-855c-ab16a1240608,Caleb,Quinn,candidate,28668819-b147-43ed-ac33-9eb8f99f15dd,78,11995.17,2022-04-11,hu,14708054-8179-421d-a88f-11fd0e9e5d32,Caleb.Quinn@aldiiisey.com,2018-03-17T23:00:00.000Z,createdBy.imz0w@example.net,2012-04-08T23:00:00.000Z,modifiedBy.imz0w@aldiiisey.com
31304913-4296-43c8-8005-260c0a0542bc,Xenon,Kennedy,candidate,28668820-e998-444b-a22c-ef1738c566a0,64,2018.7,2022-06-14,hu,14708054-8179-421d-a88f-11fd0e9e5d32,Xenon.Kennedy@aldiiisey.com,2020-01-24T23:00:00.000Z,createdBy.imz0x@example.org,2010-06-10T23:00:00.000Z,modifiedBy.imz0x@aldiiisey.com
31304914-526a-4f2c-9211-e51e112376cc,Kaleidoscope,Scott,candidate,28668825-fd54-45ed-8cbd-a4b7adda88f4,83,50039.83,2004-11-05,hu,14708052-7e67-42ec-a87f-1b2b13af25f9,Kaleidoscope.Scott@aldiiisey.com,2010-07-21T23:00:00.000Z,createdBy.imz0y@example.net,2001-09-27T23:00:00.000Z,modifiedBy.imz0y@example.org
31304915-6991-4ca6-a759-41ff5fdcef2b,Asher,Yates,candidate,28668826-7e26-481b-bccf-add0afa493ce,9,31200.42,2004-12-21,hu,14708052-7e67-42ec-a87f-1b2b13af25f9,Asher.Yates@aldiiisey.com,2005-03-01T23:00:00.000Z,createdBy.imz0z@example.org,2014-06-05T23:00:00.000Z,modifiedBy.imz0z@example.org
31304916-47eb-4a98-b48f-d453f559f418,Milo,Zhao,candidate,28668827-cbf1-46d8-9480-a2cd3b7fd370,14,78859.65,2023-05-01,hu,14708052-7e67-42ec-a87f-1b2b13af25f9,Milo.Zhao@aldiiisey.com,2006-07-21T23:00:00.000Z,createdBy.imz10@example.org,2002-11-28T23:00:00.000Z,modifiedBy.imz10@example.org
31304917-aae2-413e-8050-ee1e80d68f1c,Ethan,Hayes,candidate,28668828-18e6-4a5c-b226-c84b1085ecb9,58,26668.83,2011-04-27,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Ethan.Hayes@aldiiisey.com,2013-11-03T23:00:00.000Z,createdBy.imz11@example.org,2020-04-06T23:00:00.000Z,modifiedBy.imz11@example.net
31304918-7a00-46cc-bba3-b227c167ab74,Mateo,Manning,candidate,28668829-4ebd-474d-9f84-75009100d532,18,82562.3,2021-05-19,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Mateo.Manning@aldiiisey.com,2019-11-18T23:00:00.000Z,createdBy.imz12@example.org,2001-12-19T23:00:00.000Z,modifiedBy.imz12@example.net
31304918-7a00-46cc-bba3-b227c167ab75,Deletable,User1,candidate,28668829-4ebd-474d-9f84-75009100d532,18,82562.3,2021-05-19,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Mateo.Manning@aldiiisey.com,2019-11-18T23:00:00.000Z,createdBy.imz12@example.org,2001-12-19T23:00:00.000Z,modifiedBy.imz12@example.net
31304918-7a00-46cc-bba3-b227c167ab76,Deletable,User2,candidate,28668829-4ebd-474d-9f84-75009100d532,18,82562.3,2021-05-19,hu,14708049-f8b2-4417-8b57-2e5348c95fba,Mateo.Manning@aldiiisey.com,2019-11-18T23:00:00.000Z,createdBy.imz12@example.org,2001-12-19T23:00:00.000Z,modifiedBy.imz12@example.n
